code,date,open,high,low,close,change,volume,money,turnover,linear_k60,linear_k60_loss,linear_k20,linear_k20_loss,bias,atr,label_1,label_2
sh601100,2012-09-26,6.98,7.06,6.81,6.81,-0.040797,1308058.0,13367878.0,0.008305,0.4938891506022876,0.09005888625168322,0.6351325683078323,0.21803725278206673,-2.636227706525577,0.29261072823819234,0.09104258443465495,-0.007342143906020533
sh601100,2012-09-27,6.91,7.25,6.76,7.23,0.061325,3461804.0,35930488.0,0.02198,0.5498878752789944,0.08294622593056673,0.5475114111668735,0.22263777999346007,2.3831960250303803,0.3068304047770284,0.027662517289073207,-0.030428769017980722
sh601100,2012-09-28,7.18,7.35,7.11,7.27,0.005592,2581081.0,27677804.0,0.016388,0.6018661084937115,0.076630445505008,0.4524563917420119,0.22215687233899742,2.089272198838531,0.3022236679558957,0.022008253094910613,-0.03576341127922968
sh601100,2012-10-08,7.19,7.3,7.01,7.2,-0.010195000000000001,1211408.0,12858319.0,0.007691,0.6433626035494392,0.071982849403994,0.34673562451643253,0.2180869163917525,0.787720381952599,0.30134803959032286,0.03194444444444438,-0.06805555555555558
sh601100,2012-10-09,7.24,7.43,7.2,7.37,0.023408,2381918.0,25939599.0,0.015123,0.6783475273333122,0.06867439394057072,0.24014217119998535,0.20859143902312147,2.2421592237394465,0.296496400570084,0.004070556309362313,-0.08955223880597017
sh601100,2012-10-10,7.28,7.4,7.19,7.27,-0.013724,2698595.0,29041299.0,0.017134,0.7085288757043063,0.06674032600982048,0.1350378765832524,0.19405631339434304,0.6091438205765253,0.2902616286616662,0.011004126547455306,-0.07702888583218702
sh601100,2012-10-11,7.25,7.35,7.08,7.1,-0.023191,2016396.0,21637903.0,0.012803,0.7312622111369941,0.06522633888134834,0.0006459634769642275,0.20109739919926203,-1.2515753706829014,0.28875540266369815,0.022535211267605656,-0.05492957746478869
sh601100,2012-10-12,7.09,7.26,7.04,7.09,-0.00095,1441680.0,15254287.0,0.009154,0.7481685233115362,0.06395137134347044,-0.18946730693321823,0.23666914675952988,-0.9972894370705647,0.283784081052652,0.012693935119887145,-0.05359661495063468
sh601100,2012-10-15,7.09,7.14,6.71,6.81,-0.038973,2338199.0,23778984.0,0.014846000000000002,0.7539200071561865,0.06347569885823857,-0.32621817920516655,0.2155143867636431,-3.5549332562724865,0.2942682228770315,0.05433186490455215,-0.005873715124816452
sh601100,2012-10-16,6.78,6.9,6.77,6.81,-0.000989,1323614.0,13430070.0,0.008404,0.7466757763620886,0.06415033463828243,-0.4269466492895531,0.21144025828708932,-2.565293604956211,0.2827756640689432,0.05433186490455215,0.0
sh601100,2012-10-17,6.81,6.9,6.81,6.88,0.009901,767235.0,7803782.0,0.004871,0.730815834452924,0.0657013895163303,-0.41922665697828826,0.20371168721138763,-1.1219858501037046,0.2688303279676901,0.04360465116279067,0.0
sh601100,2012-10-18,6.91,7.12,6.88,7.01,0.019608,2526346.0,26219339.0,0.016040000000000002,0.7103675400380207,0.06750608869634432,-0.3451239829612657,0.18740900194772023,0.531971839302566,0.26665810366317444,0.024251069900142645,-0.017118402282453652
sh601100,2012-10-19,7.02,7.18,7.02,7.06,0.006731,2328710.0,24444425.0,0.014785,0.6841586175114514,0.06935370174074197,-0.3467657084411081,0.22510313360601694,0.8889938933358349,0.2593186027137823,0.00708215297450435,-0.06232294617563733
sh601100,2012-10-22,7.01,7.11,6.9,7.0,-0.008596,1632789.0,16947161.0,0.010367,0.6599302056095799,0.07075606802055494,-0.3095235285686651,0.24240374504679854,0.022555356082397424,0.25595141738077054,0.014285714285714235,-0.058571428571428594
sh601100,2012-10-23,6.94,7.1,6.9,6.98,-0.0028899999999999998,1448353.0,15079694.0,0.009196,0.6405648644004452,0.0718316905322702,-0.24439057052843047,0.23606565874409224,-0.18815820364306385,0.25206654811889173,0.017191977077363783,-0.06876790830945564
sh601100,2012-10-24,6.94,7.06,6.89,7.0,0.0028989999999999997,887145.0,9174280.0,0.005633,0.6226488478346627,0.07271258660486983,-0.21928953317691027,0.2353582055025093,0.06986305086912607,0.24592612775356829,0.014285714285714235,-0.07571428571428575
sh601100,2012-10-25,6.98,7.1,6.94,6.95,-0.006744,881036.0,9180906.0,0.005594,0.6010832162924489,0.07362710715763147,-0.2627116828912924,0.23430980745696642,-0.4615087377833607,0.23982242174893179,-0.0014388489208632786,-0.0690647482014389
sh601100,2012-10-26,6.94,6.94,6.62,6.7,-0.035887,2105804.0,20980700.0,0.013369999999999998,0.572774766932486,0.07494821043947772,-0.4093620777319315,0.22800859861270167,-2.9208967256601346,0.24647194308516496,0.03582089552238809,-0.03432835820895529
sh601100,2012-10-29,6.69,6.77,6.59,6.61,-0.013078,795597.0,7871421.0,0.005051,0.5364916463787343,0.07667184796774228,-0.4902717560291203,0.19146724824015457,-3.0546914218537453,0.24176284015143204,0.04992435703479577,-0.021180030257186167
sh601100,2012-10-30,6.62,6.69,6.5,6.62,0.001019,1256479.0,12237550.0,0.007978,0.48467139946287624,0.07803176909102548,-0.5718932521656458,0.162713725773447,-2.094565010291783,0.2382850516895976,0.048338368580060465,-0.022658610271903377
sh601100,2012-10-31,6.66,6.66,6.47,6.57,-0.007128,1074633.0,10433553.0,0.006823,0.4201325252640041,0.078907370797139,-0.6796343631800489,0.12578586267291744,-2.0408337094702294,0.23507575049625018,0.056316590563165916,-0.004566210045662138
sh601100,2012-11-01,6.57,6.94,6.54,6.79,0.033846,1865734.0,18768505.0,0.011845999999999999,0.34835169995639303,0.07852226895794845,-0.7869784738589062,0.11028118435604008,0.8821490206114057,0.2471822533948018,0.019145802650957274,-0.026509572901325437
sh601100,2012-11-02,6.83,6.87,6.7,6.79,0.0,834765.0,8391256.0,0.0053,0.28787914350462585,0.08005919878191163,-0.8733953162654203,0.10211777999107643,0.6285223027757838,0.2417118921348935,0.019145802650957274,-0.057437407952871826
sh601100,2012-11-05,6.73,6.9,6.73,6.8,0.000992,1146286.0,11592914.0,0.007278,0.24734924543010856,0.08797802880288522,-0.914894058219337,0.09531996836726517,0.5535739105572307,0.23611537043659983,0.01764705882352943,-0.05882352941176463
sh601100,2012-11-06,6.75,6.92,6.69,6.89,0.012884,815727.0,8244950.0,0.005179,0.20021927772993195,0.09357516161774401,-0.8866973959246848,0.10010630855371697,1.3388131679998296,0.23535486812585343,0.004354136429608164,-0.08272859216255435
sh601100,2012-11-07,6.88,6.92,6.77,6.79,-0.013699000000000001,608041.0,6152102.0,0.003861,0.16295929965203776,0.10490995822570237,-0.8090504031755681,0.11302944763512936,-0.09431906554601766,0.2294538114486913,-0.0029455081001473434,-0.08983799705449194
sh601100,2012-11-08,6.77,6.77,6.61,6.62,-0.025794,793066.0,7866922.0,0.005035,0.11314448523425667,0.11111964365126041,-0.7446819507199715,0.1203974890825242,-1.8678806294146526,0.22607571373596727,0.006042296072507558,-0.07703927492447127
sh601100,2012-11-09,6.46,6.66,6.4,6.48,-0.020367,786900.0,7655823.0,0.0049960000000000004,0.057825878989685935,0.11118735848830093,-0.7618239877019086,0.13180508546576516,-2.848652336514934,0.22833326813339044,0.018518518518518396,-0.06635802469135811
sh601100,2012-11-12,6.6,6.6,6.48,6.5,0.0031190000000000002,479648.0,4646944.0,0.003045,-0.0004709960780239299,0.111704603462594,-0.9269846689428966,0.1649371420918368,-1.833928416943246,0.2207582772337186,0.010769230769230812,-0.06923076923076926
sh601100,2012-11-13,6.5,6.57,6.32,6.32,-0.027979,533300.0,5076837.0,0.003386,-0.06368368820834931,0.10803460008714075,-0.7701462815648822,0.1329321803257252,-3.294546789416848,0.22286453629808586,0.01740506329113915,-0.04272151898734184
sh601100,2012-11-14,6.27,6.4,6.18,6.19,-0.020256,858485.0,7946495.0,0.005451,-0.1147040247200376,0.09858980566559597,-0.7305636233142448,0.11650800569871649,-3.8319495417471607,0.22222833971357048,0.04038772213247173,-0.022617124394184257
sh601100,2012-11-15,6.17,6.22,6.11,6.15,-0.0076170000000000005,723021.0,6616738.0,0.004591,-0.16231230061877455,0.09388742363581924,-0.7549645665927476,0.11026142084474301,-3.221990018756615,0.214262214251348,0.056910569105691,-0.0162601626016261
sh601100,2012-11-16,6.15,6.19,6.05,6.17,0.004386,591797.0,5374503.0,0.003757,-0.21148084536462317,0.0923301225694801,-0.8090243712836904,0.10648899046892041,-2.094011547962657,0.2088749659226765,0.053484602917341986,-0.006482982171799033
sh601100,2012-11-19,6.13,6.33,6.13,6.3,0.020742,675866.0,6262236.0,0.004291,-0.25905070152588544,0.0924068979276014,-0.8544463382350153,0.10467072069182172,-0.022260925537403598,0.20810554158858285,0.03174603174603177,-0.020634920634920617
sh601100,2012-11-20,6.32,6.43,6.32,6.37,0.010695,1061794.0,10061483.0,0.006742000000000001,-0.30706082861940825,0.09482407012981692,-0.8982144841131167,0.105515908424328,0.7751624749462683,0.2024374968140154,0.020408163265306107,-0.053375196232339064
sh601100,2012-11-21,6.37,6.44,6.32,6.44,0.011640000000000001,806946.0,7646625.0,0.005123,-0.3493596379929948,0.09624144813088567,-0.9019614841101612,0.10725222678846769,1.3375071258440652,0.19653404882924744,0.009316770186335343,-0.06677018633540381
sh601100,2012-11-22,6.4,6.5,6.36,6.37,-0.011506,510447.0,4859984.0,0.0032409999999999995,-0.38751001122130097,0.09691000489412334,-0.942000055426957,0.11999328533488263,0.1684667437586369,0.1924933932584352,0.020408163265306107,-0.06750392464678175
sh601100,2012-11-23,6.38,6.5,6.38,6.4,0.005291,359391.0,3431297.0,0.002282,-0.42246861783113127,0.0969286105163718,-0.9847497052097862,0.14126113706593174,0.45646344199133876,0.18799946874387025,0.0,-0.071875
sh601100,2012-11-26,6.4,6.4,6.17,6.21,-0.030525999999999998,226849.0,2122001.0,0.00144,-0.46052144081888396,0.09658148830571137,-0.9866899685008222,0.1552541235813286,-1.8172846304056147,0.19072349184548568,0.009661835748792208,-0.049919484702093335
sh601100,2012-11-27,6.18,6.27,6.03,6.08,-0.020630000000000003,569752.0,5188938.0,0.003617,-0.5077250539601555,0.09566333199139873,-0.9679672710906712,0.15679651968505573,-2.7971202366082695,0.19424700626674982,0.008223684210526286,-0.03782894736842112
sh601100,2012-11-28,6.05,6.13,6.01,6.03,-0.008869,649649.0,5840325.0,0.004125,-0.5601347627133576,0.09371444911976128,-0.9944689404720977,0.15113238804838555,-2.595590026396374,0.18910423913168642,0.0563847429519071,-0.029850746268656816
sh601100,2012-11-29,6.07,6.12,5.94,6.03,0.001119,970443.0,8664133.0,0.006162,-0.5929188076142957,0.08665823572373173,-0.9498064791604055,0.13042023813808737,-1.8678447591078904,0.1885831614686608,0.0563847429519071,-0.029850746268656816
sh601100,2012-11-30,6.0,6.1,5.97,6.03,0.0,541613.0,4854757.0,0.003439,-0.626744749309473,0.07905387412506316,-0.906250552786074,0.11434136930310583,-1.3413331188174449,0.18466462787697233,0.08955223880597016,-0.029850746268656816
sh601100,2012-12-03,6.07,6.07,5.9,5.9,-0.021228999999999998,372050.0,3303479.0,0.002362,-0.6654612191845928,0.07220024777185377,-0.8690654364343668,0.10508043044495201,-2.502154021358503,0.18381789252646202,0.12372881355932194,-0.00847457627118656
sh601100,2012-12-04,5.85,6.04,5.85,6.0,0.015982,1118538.0,9808204.0,0.007102,-0.7228863560814188,0.06682086654254771,-0.845419695739925,0.1028159421796427,-0.6083683956108599,0.1845317226381669,0.16500000000000004,-0.009999999999999934
sh601100,2012-12-05,6.0,6.37,5.94,6.26,0.042697000000000006,1800300.0,16712659.0,0.01143,-0.7854464915397942,0.05990801498258081,-0.8142857027757869,0.10379085070885916,2.6142330535040053,0.20189454366227247,0.11661341853035151,-0.007987220447284317
sh601100,2012-12-06,6.28,6.28,6.21,6.24,-0.0021550000000000002,641202.0,5942786.0,0.004071,-0.8428168431041606,0.05128228489758654,-0.778511463706883,0.10769774368414237,1.6225378763566392,0.19270937206064936,0.12019230769230768,-0.004807692307692347
sh601100,2012-12-07,6.21,6.57,6.21,6.51,0.043197,1902878.0,18234660.0,0.012081999999999999,-0.8819918420841559,0.04433246008920212,-0.6923572893503227,0.11751456502028941,4.227060667566237,0.20472896095199156,0.07373271889400929,-0.0076804915514592665
sh601100,2012-12-10,6.47,6.63,6.46,6.52,0.00207,1038109.0,10099551.0,0.006591,-0.8978685604500398,0.04136125576715736,-0.5905459623724287,0.1528928898575123,3.094894603093047,0.20247791505072366,0.09662576687116577,-0.003067484662576622
sh601100,2012-12-11,6.57,6.99,6.5,6.7,0.026860000000000002,2191148.0,22020596.0,0.013912,-0.8909837489037967,0.04261488379844019,-0.38647886920930297,0.22103948180056496,4.172792303835608,0.22324229177368035,0.06716417910447764,-0.016417910447761242
sh601100,2012-12-12,6.59,6.91,6.59,6.79,0.014085,1165012.0,11730952.0,0.007397,-0.8611770836211484,0.04665714066785614,-0.05327443931988087,0.21237248122118438,3.91772011213228,0.23046971910609468,0.053019145802651005,-0.027982326951399173
sh601100,2012-12-13,6.74,6.82,6.61,6.61,-0.026786,1366814.0,13527833.0,0.008678,-0.8214370846910414,0.051381606545154654,0.16287599320914292,0.21308547238287961,0.8278961913527586,0.22844552971883655,0.0816944024205749,-0.001512859304084822
sh601100,2012-12-14,6.6,6.97,6.6,6.86,0.037717,2458234.0,25062274.0,0.015608000000000002,-0.8564318771208592,0.06231552007149119,0.3237415161458807,0.21097322025801654,3.2718665074867284,0.23818394326925935,0.042274052478134115,-0.017492711370262405
sh601100,2012-12-17,6.85,7.15,6.85,7.02,0.023576,2393377.0,24958810.0,0.015196000000000001,-0.8325879532706998,0.07142775874797916,0.44174750662936485,0.20079668896010422,3.9927260170419903,0.2426984903145875,0.012820512820512928,-0.039886039886039795
sh601100,2012-12-18,6.88,7.11,6.74,7.01,-0.0019190000000000001,3015014.0,31003237.0,0.019143,-0.7772400981411881,0.07827331289184948,0.561163034508068,0.196281595378105,2.716297182383543,0.25173750693599983,0.05991440798858772,-0.038516405135520626
sh601100,2012-12-19,6.92,7.11,6.74,6.95,-0.008654,2989502.0,30640700.0,0.018981,-0.7257440543407564,0.08460796435633039,0.6934980077621647,0.19054527030191123,1.3053822282513787,0.25992386837908715,0.06906474820143878,-0.028776978417266213
sh601100,2012-12-20,6.81,7.0,6.78,6.86,-0.012609,1545110.0,15711652.0,0.00981,-0.6762617107942022,0.0907818799517462,0.811161594249859,0.1739615638439032,-0.004632964714023005,0.2572553369830787,0.0903790087463557,-0.01603498542274057
sh601100,2012-12-21,6.91,6.93,6.77,6.81,-0.007859,1166549.0,11865436.0,0.0074069999999999995,-0.6321285036844441,0.09590003866207018,0.9589018695690308,0.15567971616693746,-0.5250017456033732,0.2502395234872603,0.1204111600587372,-0.008810572687224613
sh601100,2012-12-24,6.81,7.09,6.75,6.97,0.023762000000000002,2291630.0,23630588.0,0.01455,-0.5859196643044758,0.10033171062444193,1.0812251909750608,0.1315491428810212,1.287725185379544,0.25669113370916785,0.09756097560975618,-0.015781922525107524
sh601100,2012-12-25,6.94,7.43,6.86,7.29,0.046422000000000005,4384455.0,46940698.0,0.027837999999999998,-0.5351722869253802,0.10493914393216074,1.140578862885493,0.10330133419490983,4.17063614517932,0.27932502486961786,0.06310013717421124,-0.008230452674897066
sh601100,2012-12-26,7.25,7.43,7.23,7.37,0.011091,2574128.0,28033858.0,0.016344,-0.4830953821715897,0.11001437952602301,1.1217918329455778,0.07795986308676878,3.7388064885413472,0.2735071434997571,0.05156037991858886,-0.018995929443690593
sh601100,2012-12-27,7.35,7.48,7.25,7.29,-0.010969,1986399.0,21568850.0,0.012612,-0.4181127945162754,0.11546521925807784,1.0854404575084513,0.061532783365304676,1.8524151601065684,0.27038694426330206,0.06310013717421124,-0.008230452674897066
sh601100,2012-12-28,7.28,7.63,7.28,7.57,0.037893,2364282.0,26128526.0,0.015011000000000002,-0.3291604171941914,0.1190794232377814,0.9934066901771925,0.050901007901758825,4.050743552275519,0.2757749932235933,0.026420079260237685,-0.04491413474240421
sh601100,2012-12-31,7.58,7.65,7.47,7.58,0.0017809999999999998,1684357.0,18912965.0,0.010694,-0.21943939219331662,0.11492589117408313,0.9257181989290767,0.0470578325091632,2.9561932451520336,0.26900543521622966,0.03034300791556722,-0.04617414248021103
sh601100,2013-01-04,7.75,7.75,7.33,7.35,-0.031111,2872913.0,31584941.0,0.018241,-0.13291039027445484,0.11852812228548748,0.9363111026754211,0.04759366510530659,-0.11991988220821845,0.27972175756090045,0.06258503401360543,-0.016326530612244792
sh601100,2013-01-07,7.27,7.53,7.23,7.46,0.015596,1423359.0,15704054.0,0.009037,-0.04066313897868114,0.11991552036270069,0.9241514487073083,0.046899849267912304,0.9782173520059814,0.2807386166004698,0.04691689008042891,-0.022788203753351197
sh601100,2013-01-08,7.53,7.61,7.29,7.6,0.018969999999999997,1873145.0,20824916.0,0.011893,0.049741198509686585,0.11732371247739097,0.9103329060295037,0.043525975077142114,2.035611167188299,0.2835103811927507,0.027631578947368417,-0.036842105263157815
sh601100,2013-01-09,7.44,7.77,7.44,7.68,0.009752,2771064.0,31561246.0,0.017594,0.13496190539053654,0.11719847178189814,0.9405305534382465,0.041867292707665024,2.2016320228834396,0.28670058850538344,0.052083333333333384,-0.04687499999999993
sh601100,2013-01-10,7.68,7.81,7.64,7.66,-0.002634,2657877.0,30548698.0,0.016875,0.21389638298825664,0.11714252428259601,0.9982918463147521,0.04335945333354285,1.3748840607816388,0.278344758376643,0.05483028720626631,-0.044386422976501284
sh601100,2013-01-11,7.62,7.75,7.32,7.35,-0.039613,1795899.0,19952390.0,0.011403,0.286114119965953,0.11811095943952715,1.057830038992223,0.04975925504450974,-1.9637005888504575,0.28918605792598495,0.09931972789115652,-0.002721088435374092
sh601100,2013-01-14,7.34,7.67,7.33,7.66,0.042163,1872598.0,20916813.0,0.011890000000000001,0.34575948589303696,0.11607635514419459,1.058535812259997,0.05385527429739968,1.541270244259385,0.2927165107952824,0.06919060052219313,-0.0026109660574413136
sh601100,2013-01-15,7.66,7.8,7.64,7.75,0.011434,1773732.0,20348420.0,0.011262000000000001,0.4043237508815356,0.1144630445421856,1.0669145784149603,0.058778882395669536,1.9379415210556221,0.2832154316043304,0.06451612903225806,0.0
sh601100,2013-01-16,7.83,8.08,7.75,8.02,0.034783,5368377.0,62743444.0,0.034085000000000004,0.4525793099424048,0.11017199995500747,1.0787954676674543,0.06184152912530983,3.8604027194889716,0.28618958490037844,0.028678304239401552,-0.03740648379052367
sh601100,2013-01-17,8.01,8.01,7.79,7.85,-0.021008000000000002,2093089.0,24426400.0,0.013288999999999999,0.5085895950148878,0.10736424547370756,1.0952934266224483,0.06464462800412926,1.1793197277751317,0.2823027590280088,0.0509554140127389,-0.042038216560509566
sh601100,2013-01-18,7.84,8.01,7.84,7.93,0.0103,1486301.0,17479856.0,0.009437000000000001,0.5449610454134908,0.09994916250869985,1.0111946853284917,0.05863414124308299,1.5689813957922176,0.27448312606535735,0.04035308953341744,-0.05170239596469107
sh601100,2013-01-21,7.95,8.19,7.91,8.09,0.019541,1855923.0,22217765.0,0.011784000000000001,0.5900959878410127,0.09435062589824464,0.9716555186051065,0.055656460809899444,2.558049577484594,0.2748332770366068,0.019777503090234877,-0.07045735475896171
sh601100,2013-01-22,8.04,8.25,7.83,7.89,-0.025,2945810.0,35170180.0,0.018704,0.6493160818373931,0.09123912757759169,0.9547711787072407,0.05395247508410502,0.016157454237000067,0.285270077775229,0.05449936628643861,-0.04689480354879596
sh601100,2013-01-23,7.81,7.95,7.72,7.77,-0.015385,2124615.0,24683382.0,0.01349,0.7092233539852332,0.08901835814379534,0.9201324606705182,0.05563058001816838,-1.0796430641411043,0.2813209604640654,0.07464607464607466,-0.032175032175032175
sh601100,2013-01-24,7.87,7.92,7.52,7.69,-0.009549,1946108.0,22247768.0,0.012356,0.7619251684712799,0.08665801064880242,0.8957141954882184,0.05957512510231153,-1.5077010554901247,0.28982061774942547,0.0858257477243172,-0.015604681404421339
sh601100,2013-01-25,7.69,7.71,7.57,7.7,0.0008759999999999999,1122554.0,12732549.0,0.007127,0.8069594332627241,0.084247764714798,0.8698659837576805,0.06737967134482245,-0.9893445226935761,0.27918438492555175,0.08441558441558435,-0.003896103896103928
sh601100,2013-01-28,7.7,8.19,7.67,8.19,0.06392300000000001,2982335.0,35645023.0,0.018935,0.8468278373502702,0.08214844359655223,0.8485008321141366,0.0727152114104715,3.7370983231804584,0.2964783416450513,0.019536019536019553,-0.0402930402930402
sh601100,2013-01-29,8.11,8.32,8.11,8.18,-0.0008230000000000001,1508291.0,18420559.0,0.009576000000000001,0.8859879332243602,0.08008248542934247,0.9334351740502244,0.08067799707898525,2.5525513688688686,0.2901030883984258,0.023227383863080625,-0.039119804400977926
sh601100,2013-01-30,8.35,8.35,8.03,8.14,-0.005765999999999999,1539223.0,18507538.0,0.009773,0.9164002200080144,0.0767668809531108,1.0447957895827642,0.09179539968018957,1.456515875489648,0.2922762204722414,0.03071253071253071,-0.034398034398034426
sh601100,2013-01-31,8.09,8.18,7.89,7.95,-0.022369999999999998,1451841.0,17200478.0,0.009218,0.935300140326782,0.07195147136499,0.978667317552366,0.08565543689584638,-0.6528674726591228,0.2921286886508482,0.0729559748427672,-0.011320754716981114
sh601100,2013-02-01,7.95,8.15,7.86,8.12,0.020339,1618217.0,19292088.0,0.010274,0.9432003854085071,0.06557963494077694,0.8982404374281632,0.07830810060059912,1.0466968624555362,0.2919929494296304,0.0591133004926109,-0.028325123152709304
sh601100,2013-02-04,8.12,8.32,8.01,8.09,-0.003322,2957894.0,35664988.0,0.01878,0.9872722592705521,0.06098946240939207,0.9763002767349394,0.08601103752171645,0.48005614345233244,0.2929190934157546,0.06551297898640289,-0.024721878862793596
sh601100,2013-02-05,7.89,8.37,7.89,8.32,0.029167000000000002,3134761.0,38408933.0,0.019903,1.0251579449354864,0.05589747322248391,0.9981111484512329,0.08806503526409706,2.3608643631944894,0.30629079760516004,0.03605769230769218,-0.02644230769230777
sh601100,2013-02-06,8.28,8.39,8.2,8.24,-0.010526,1452836.0,17941740.0,0.009224,1.052772225177727,0.050619368725387276,0.9808559366887116,0.0875511605107436,0.9794513799605504,0.2979893305136662,0.04611650485436881,-0.021844660194174723
sh601100,2013-02-07,8.24,8.53,8.17,8.45,0.026187000000000002,1914183.0,23759674.0,0.012154,1.0409630677976967,0.043911889539291524,0.8514198242887301,0.0759658092356752,2.5123229392951374,0.30231327656203577,0.020118343195266265,-0.10295857988165671
sh601100,2013-02-08,8.43,8.6,8.37,8.56,0.012759,2052918.0,25852420.0,0.013034,1.0319891883461483,0.03874982545852304,0.812938315253891,0.0738656784191395,2.7178448777287207,0.2971831716840133,0.007009345794392373,-0.11448598130841126
sh601100,2013-02-18,8.59,8.62,8.35,8.36,-0.023622,1930091.0,24171010.0,0.012255,1.0329463126889689,0.035361233726987615,0.8091755803778043,0.07504752932923198,0.226861970113687,0.2952352434990617,0.0035885167464116195,-0.0933014354066985
sh601100,2013-02-19,8.39,8.39,8.1,8.16,-0.024194,1732061.0,21022725.0,0.010997,1.049310923602399,0.033608295697110255,0.8796977509685832,0.081629421283975,-1.56032798016579,0.2947069801440892,0.01225490196078427,-0.07107843137254903
sh601100,2013-02-20,8.08,8.26,8.06,8.09,-0.008264,2727922.0,32819672.0,0.01732,1.0590824494718083,0.03251715002278711,0.9083549308425576,0.08639134317686598,-1.729587931994228,0.2880237456887252,0.0061804697156984814,-0.08158220024721881
sh601100,2013-02-21,8.1,8.14,7.58,7.83,-0.0325,2878087.0,33707403.0,0.018274000000000002,1.0593309266723692,0.03248351706788152,0.9759352926235622,0.11457209568540709,-3.5407662857625946,0.30730508589645017,0.025542784163473727,-0.05108556832694768
sh601100,2013-02-22,7.81,7.81,7.67,7.68,-0.018949,1376106.0,15772651.0,0.008737,1.0501593956965511,0.03405141180082517,0.8299545807674223,0.15475526218182728,-3.9092184835087496,0.296680415786201,0.04557291666666662,-0.032552083333333336
sh601100,2013-02-25,7.72,7.91,7.7,7.9,0.028973000000000002,1592096.0,18513611.0,0.010109,1.0369004682913983,0.036505996300792376,0.6761400307807337,0.19569607616808327,-0.8288948787351559,0.2920040972367036,0.016455696202531518,-0.09493670886075949
sh601100,2013-02-26,7.89,8.03,7.72,7.79,-0.014505,970237.0,11356103.0,0.0061600000000000005,1.0202269329481921,0.03962954978684211,0.5011781780968219,0.23413674003465834,-1.5884275231070664,0.293363541025698,0.01797175866495503,-0.08215661103979456
sh601100,2013-02-27,7.75,7.93,7.43,7.57,-0.027706,1757197.0,19949304.0,0.011156999999999999,0.9991694717228432,0.04362460934854347,0.22405119764726641,0.24098345565197687,-3.1592112030577373,0.3080831404814362,0.04491413474240421,-0.05548216644649933
sh601100,2013-02-28,7.6,7.79,7.54,7.77,0.026713999999999998,1218290.0,13918262.0,0.007735,0.9749802131831585,0.04757625562520883,-0.007719329615920131,0.25394200527989436,-0.429787522009586,0.30403722299326486,0.01801801801801809,-0.0797940797940797
sh601100,2013-03-01,7.77,7.91,7.72,7.85,0.00954,1397999.0,16239147.0,0.008876,0.9478390317380982,0.05105168508596164,-0.23655711559175138,0.2513702627254678,0.42455522055860223,0.29601716835847053,-0.00509554140127389,-0.10700636942675158
sh601100,2013-03-04,7.7,7.81,7.15,7.26,-0.07474199999999999,3349085.0,36607880.0,0.021263999999999998,0.9100530927021419,0.05536458522534231,-0.4430505584381217,0.2147684730079463,-5.193759977354451,0.32500983771398645,0.01928374655647391,-0.03443526170798898
sh601100,2013-03-05,7.25,7.34,7.15,7.33,0.009285,1402711.0,15088136.0,0.008906,0.8637299642117707,0.05978855436245183,-0.6065749133240477,0.183896815333424,-3.0947341018195544,0.3155431783008204,0.009549795361528005,-0.050477489768076415
sh601100,2013-03-06,7.33,7.4,7.26,7.33,0.0009199999999999999,2517105.0,27303778.0,0.015982,0.8104334171599556,0.06360507151222604,-0.7525865767896425,0.16373945965657538,-2.2302443961500824,0.30301567136715846,0.004092769440654877,-0.07366984993178718
sh601100,2013-03-07,7.33,7.36,7.24,7.25,-0.011029,1827145.0,19812372.0,0.011601,0.748362118179819,0.06711585645556611,-0.8322084430218482,0.13617811475640124,-2.3776196853933578,0.28995441492875795,0.00551724137931035,-0.07862068965517245
sh601100,2013-03-08,7.25,7.29,7.01,7.03,-0.030669,1956711.0,20644861.0,0.012424,0.6903684523062955,0.07222227458280495,-0.8508354001347056,0.1124991995733476,-3.8733485680718633,0.2894729794577211,0.021337126600284417,-0.04978662873399723
sh601100,2013-03-11,7.08,7.18,7.01,7.16,0.018216999999999997,3035247.0,31913435.0,0.019271,0.6283436028078964,0.07643577652921044,-0.9599364028196085,0.09682433156401064,-1.5059873650293791,0.2810947672144279,0.002793296089385415,-0.10754189944134085
sh601100,2013-03-12,7.15,7.18,6.96,7.01,-0.020716,1909731.0,20025850.0,0.012125,0.5751778961364125,0.08221649141517044,-1.0141931273656999,0.07504278659122189,-2.5758474514843566,0.27699808782526053,0.004279600570613445,-0.11697574893009978
sh601100,2013-03-13,7.01,7.04,6.79,6.9,-0.015385,1742282.0,17841995.0,0.011062,0.523061276253359,0.08967429265635442,-1.037473365860721,0.04985820035114271,-2.96665887859615,0.27527791872747026,0.010144927536231797,-0.10289855072463767
sh601100,2013-03-14,6.88,6.89,6.68,6.76,-0.020508000000000002,2304778.0,23160625.0,0.014634000000000001,0.4681714548241881,0.09914274804324451,-1.024813454812053,0.03334718015300707,-3.5757449772131644,0.2715013779330378,0.03698224852071006,-0.08431952662721885
sh601100,2013-03-15,6.81,6.97,6.68,6.83,0.00997,1521029.0,15494425.0,0.009656999999999999,0.40157331164611665,0.10782663858968398,-1.0185501639983252,0.028233366051668245,-1.8545627084795595,0.2725918593010134,0.08052708638360173,-0.09370424597364563
